1,/wiki/Ant-Man%27s_Ants
14,/wiki/Julia_Winters_(Monsters_Unleashed)_(Earth-616)
32,/wiki/Gwendolyne_Stacy_(Earth-616)
32,/wiki/Daily_Bugle_(The_DB!)_(Earth-616)
32,/wiki/John_Jonah_Jameson_(Earth-616)
32,/wiki/Eugene_Thompson_(Earth-616)
32,/wiki/Maybelle_Reilly_(Earth-616)
46,/wiki/Earth-7041
46,/wiki/Japan
46,/wiki/Tokyo
46,/wiki/Spider-Man%27s_Suit
46,/wiki/Web-Shooters
46,/wiki/Category:Spider-Man_J_Vol_1_2/Images
46,/wiki/Category:Spider-Man_J_Vol_1_2/Reprints
52,/wiki/Earth-7041
52,/wiki/Japan
52,/wiki/Tokyo
52,/wiki/Spider-Man%27s_Suit
52,/wiki/Web-Shooters
52,/wiki/Category:Spider-Man_J_Vol_1_8/Reprints
54,/wiki/Jane_Foster_(Earth-616)
85,/wiki/Fen_(Earth-616)
85,/wiki/Marvel_Comics_Vol_1_1
85,/wiki/Thakorr_(Earth-616)
85,/wiki/Marvel_Comics_Vol_1_1
89,/wiki/Phineas_Horton_(Earth-616)
89,/wiki/Human_Torch_Comics_Vol_1_8
90,/wiki/Pete_Johnson_(Earth-616)
90,/wiki/Marvel_Mystery_Comics_Vol_1_4
91,/wiki/New_York_City_Police_Department_(Earth-616)
91,/wiki/Captain_Benson_(Earth-616)
91,#cite_note-Only_Appearance-1
92,/wiki/Mr._Carson_(Earth-616)
92,#cite_note-Only_Appearance-1
92,/wiki/Diane_Carson_(Earth-616)
92,#cite_note-Only_Appearance-1
93,/wiki/Corky_Grogan_(Earth-616)
93,/wiki/Mystic_Comics_Vol_1_1
94,/wiki/Marvel_Mystery_Comics_Vol_1_2
94,/wiki/Pete_Johnson_(Earth-616)
94,/wiki/Marvel_Mystery_Comics_Vol_1_5
94,/wiki/New_York_City_Police_Department_(Earth-616)/Members#Maizie
94,#cite_note-Only_Appearance-1
95,/wiki/Marvel_Mystery_Comics_Vol_1_4
95,/wiki/Pete_Johnson_(Earth-616)
95,/wiki/Marvel_Mystery_Comics_Vol_1_7
96,/wiki/Joel_Williams_(Earth-616)
96,/wiki/Mystic_Comics_Vol_1_2
96,/wiki/Joshua_Williams_(Earth-616)
96,/wiki/Mystic_Comics_Vol_1_3
97,/wiki/Federal_Bureau_of_Investigation_(Earth-616)
97,/wiki/John_Edgar_Hoover_(Earth-616)
97,/wiki/Punisher/Black_Widow:_Spinning_Doomsday%27s_Web_Vol_1_1
101,/wiki/Pete_Johnson_(Earth-616)
103,/wiki/Marvel_Mystery_Comics_Vol_1_7
103,/wiki/Human_Torch_(Android)_(Earth-616)
103,/wiki/Marvel_Mystery_Comics_Vol_1_9
105,/wiki/Marvel_Mystery_Comics_Vol_1_8
105,/wiki/Betty_Dean_(Earth-616)
105,/wiki/Marvel_Mystery_Comics_Vol_1_10
106,/wiki/Marvel_Mystery_Comics_Vol_1_9
106,/wiki/Betty_Dean_(Earth-616)
106,/wiki/Human_Torch_Comics_Vol_1_3
108,/wiki/Bird_People
108,/wiki/Aerivar_XVIII_(Earth-616)
108,/wiki/Royal_Scientist_(Aerie)_(Earth-616)
108,/wiki/Andreya_Cazeneuve_(Earth-616)
109,/wiki/Barbara_Burns_(Earth-616)
109,/wiki/Andrew_Burns_(Earth-616)
110,/wiki/Thomas_Raymond_(Earth-616)
115,/wiki/New_York_City_Police_Department_(Earth-616)
115,/wiki/New_York_City_Police_Department_(Earth-616)/Members#Pete_.28NYPD.29_.28Earth-616.29
116,/wiki/Fire-Men_(Earth-616)
118,/wiki/Project_Rebirth_(Earth-616)
118,/wiki/United_States_Army_(Earth-616)
118,/wiki/Chester_Phillips_(Earth-616)
118,/wiki/James_Buchanan_Barnes_(Earth-616)
118,/wiki/Federal_Bureau_of_Investigation_(Earth-616)
118,/wiki/J._Arthur_Grover_(Earth-616)
118,#cite_note-Only_Appearance-1
118,/wiki/Cynthia_Glass_(Earth-616)
118,/wiki/Abraham_Erskine_(Earth-616)
118,#cite_note-Only_Appearance-1
119,/wiki/Thomas_Raymond_(Earth-616)
122,/wiki/Homo_mermanus
122,/wiki/Thakorr_(Earth-616)
122,/wiki/Lucas_(Atlantean)_(Earth-616)
122,/wiki/Mel_(Earth-616)
123,/wiki/Captain_America_Comics_Vol_1_1
123,/wiki/Elizabeth_%22Betsy%22_Ross_(Earth-616)
123,/wiki/Captain_America_Comics_Vol_1_4
123,/wiki/Captain_America_Comics_Vol_1_1
123,/wiki/James_Buchanan_Barnes_(Earth-616)
124,/wiki/Eileen_Conroy_(Earth-616)
125,/wiki/Thomas_Raymond_(Earth-616)
126,/wiki/Young_Allies_Comics_70th_Anniversary_Special_Vol_1_1
126,/wiki/James_Buchanan_Barnes_(Earth-616)
127,/wiki/Thomas_Raymond_(Earth-616)
128,/wiki/Thomas_Raymond_(Earth-616)
129,/wiki/Captain_America_Comics_Vol_1_3
129,/wiki/James_Buchanan_Barnes_(Earth-616)
131,/wiki/Thomas_Raymond_(Earth-616)
135,/wiki/All_Winners_Comics_Vol_1_1
135,/wiki/James_Buchanan_Barnes_(Earth-616)
135,/wiki/Captain_America_Comics_Vol_1_4
135,/wiki/Elizabeth_%22Betsy%22_Ross_(Earth-616)
135,/wiki/Captain_America_Comics_Vol_1_6
136,/wiki/Thomas_Raymond_(Earth-616)
137,/wiki/Rusty_(Earth-616)
138,/wiki/Thomas_Raymond_(Earth-616)
139,/wiki/Glossary:Sentinels_of_Liberty
139,/wiki/Young_Allies_(WWII)_(Earth-616)
139,/wiki/Captain_America_Comics_Vol_1_21
139,/wiki/James_Buchanan_Barnes_(Earth-616)
139,/wiki/Captain_America_Comics_Vol_1_5
139,/wiki/Henry_Tinkelbaum_(Earth-616)
139,/wiki/Captain_America:_Forever_Allies_Vol_1_1
139,/wiki/Captain_America_Comics_Vol_1_5
